Protein IDs,Protein names,Gene names,Fasta headers,nutrient,time,pvalue,qvalue,log2FC
P23292,Casein kinase I homolog 2,YCK2,sp|P23292|KC12_YEAST Casein kinase I homolog 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YCK2 PE=1 SV=1,P,T30,0.7144636260777517,0.8182964478920951,0.05617007341042157
P23293,Serine/threonine-protein kinase BUR1,SGV1,sp|P23293|BUR1_YEAST Serine/threonine-protein kinase BUR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SGV1 PE=1 SV=1,C,T00,0.016226232204536707,0.11782681468958464,-0.5041149999999999
P23293,Serine/threonine-protein kinase BUR1,SGV1,sp|P23293|BUR1_YEAST Serine/threonine-protein kinase BUR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SGV1 PE=1 SV=1,P,T00,0.19347417504808948,0.3797582085754692,-0.2992106015371332
P23301,Eukaryotic translation initiation factor 5A-1,HYP2,sp|P23301|IF5A1_YEAST Eukaryotic translation initiation factor 5A-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HYP2 PE=1 SV=3,C,T00,0.6717095621325562,0.7872622046411087,-0.012313333333333398
P23301,Eukaryotic translation initiation factor 5A-1,HYP2,sp|P23301|IF5A1_YEAST Eukaryotic translation initiation factor 5A-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HYP2 PE=1 SV=3,C,T06,0.13267204438630686,0.3175927120281062,0.06879000000000013
P23301,Eukaryotic translation initiation factor 5A-1,HYP2,sp|P23301|IF5A1_YEAST Eukaryotic translation initiation factor 5A-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HYP2 PE=1 SV=3,C,T16,0.12315737663395457,0.3094608243138119,0.09387666666666683
P23301,Eukaryotic translation initiation factor 5A-1,HYP2,sp|P23301|IF5A1_YEAST Eukaryotic translation initiation factor 5A-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HYP2 PE=1 SV=3,C,T30,0.24776972999997296,0.43259627733462835,0.04709499999999989
P23301,Eukaryotic translation initiation factor 5A-1,HYP2,sp|P23301|IF5A1_YEAST Eukaryotic translation initiation factor 5A-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HYP2 PE=1 SV=3,P,T00,0.11401862330749442,0.3016784862380608,-0.04617640634672382
P23301,Eukaryotic translation initiation factor 5A-1,HYP2,sp|P23301|IF5A1_YEAST Eukaryotic translation initiation factor 5A-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HYP2 PE=1 SV=3,P,T06,0.07360205346449127,0.24692716887824956,0.20815567268608492
P23301,Eukaryotic translation initiation factor 5A-1,HYP2,sp|P23301|IF5A1_YEAST Eukaryotic translation initiation factor 5A-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HYP2 PE=1 SV=3,P,T16,0.03839895587321932,0.17892577010289246,0.3076569034239036
P23301,Eukaryotic translation initiation factor 5A-1,HYP2,sp|P23301|IF5A1_YEAST Eukaryotic translation initiation factor 5A-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HYP2 PE=1 SV=3,P,T30,0.01934082845378051,0.1273470619258309,0.4655290875505368
P23337,Glycogen [starch] synthase isoform 1,GSY1,sp|P23337|GYS1_YEAST Glycogen [starch] synthase isoform 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSY1 PE=1 SV=3,C,T00,0.5447790617117471,0.6930268607390405,0.0934033333333334
P23337,Glycogen [starch] synthase isoform 1,GSY1,sp|P23337|GYS1_YEAST Glycogen [starch] synthase isoform 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSY1 PE=1 SV=3,P,T00,0.055907740208552124,0.2140492128760872,0.27905053591840334
P23337,Glycogen [starch] synthase isoform 1,GSY1,sp|P23337|GYS1_YEAST Glycogen [starch] synthase isoform 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSY1 PE=1 SV=3,P,T06,0.09566355092257371,0.2780086131556067,0.1597297692752565
P23337,Glycogen [starch] synthase isoform 1,GSY1,sp|P23337|GYS1_YEAST Glycogen [starch] synthase isoform 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSY1 PE=1 SV=3,P,T16,0.7556498725340122,0.8485436471207506,0.04250295886927635
P23493,Mitochondrial biogenesis regulation protein 1,MBR1,sp|P23493|MBR1_YEAST Mitochondrial biogenesis regulation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBR1 PE=1 SV=2,C,T00,0.375005435305623,0.5524219788536961,0.07648333333333335
P23493,Mitochondrial biogenesis regulation protein 1,MBR1,sp|P23493|MBR1_YEAST Mitochondrial biogenesis regulation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBR1 PE=1 SV=2,C,T06,0.8282070791502527,0.8944729677643758,-0.014316666666666755
P23493,Mitochondrial biogenesis regulation protein 1,MBR1,sp|P23493|MBR1_YEAST Mitochondrial biogenesis regulation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBR1 PE=1 SV=2,C,T16,0.11433884538622326,0.3016784862380608,-0.28776666666666684
P23493,Mitochondrial biogenesis regulation protein 1,MBR1,sp|P23493|MBR1_YEAST Mitochondrial biogenesis regulation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBR1 PE=1 SV=2,C,T30,0.1833602259586166,0.36896358645360217,-0.15064499999999992
P23493,Mitochondrial biogenesis regulation protein 1,MBR1,sp|P23493|MBR1_YEAST Mitochondrial biogenesis regulation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBR1 PE=1 SV=2,P,T00,0.24295797699558006,0.42825854410882025,-0.09550264855221635
P23493,Mitochondrial biogenesis regulation protein 1,MBR1,sp|P23493|MBR1_YEAST Mitochondrial biogenesis regulation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBR1 PE=1 SV=2,P,T06,0.19457637163294678,0.3807744009201318,-0.2984407231965285
P23493,Mitochondrial biogenesis regulation protein 1,MBR1,sp|P23493|MBR1_YEAST Mitochondrial biogenesis regulation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBR1 PE=1 SV=2,P,T16,0.08509131025174278,0.26476380335995003,-0.3204191138573993
P23493,Mitochondrial biogenesis regulation protein 1,MBR1,sp|P23493|MBR1_YEAST Mitochondrial biogenesis regulation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MBR1 PE=1 SV=2,P,T30,0.3041956471020353,0.4868892686696923,-0.14312652276526694
P23542,"Aspartate aminotransferase, cytoplasmic",AAT2,"sp|P23542|AATC_YEAST Aspartate aminotransferase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3",C,T00,0.19658173655250097,0.38325840158242663,0.08125833333333321
P23542,"Aspartate aminotransferase, cytoplasmic",AAT2,"sp|P23542|AATC_YEAST Aspartate aminotransferase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3",C,T06,0.11532965496457964,0.30255312081617,-0.13423833333333346
P23542,"Aspartate aminotransferase, cytoplasmic",AAT2,"sp|P23542|AATC_YEAST Aspartate aminotransferase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3",C,T16,0.01057375148226309,0.0983410133818879,-1.0778733333333332
P23542,"Aspartate aminotransferase, cytoplasmic",AAT2,"sp|P23542|AATC_YEAST Aspartate aminotransferase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3",C,T30,0.01902458176114024,0.12669111701298563,-1.0692849999999998
P23542,"Aspartate aminotransferase, cytoplasmic",AAT2,"sp|P23542|AATC_YEAST Aspartate aminotransferase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3",P,T00,0.6315719890489868,0.7571761642971714,0.029804469309058668
P23542,"Aspartate aminotransferase, cytoplasmic",AAT2,"sp|P23542|AATC_YEAST Aspartate aminotransferase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3",P,T06,0.045733582357535794,0.19481186358293273,-0.2652653807574723
P23542,"Aspartate aminotransferase, cytoplasmic",AAT2,"sp|P23542|AATC_YEAST Aspartate aminotransferase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3",P,T16,0.009117484968076706,0.09226867299605386,-0.3192621803330191
P23542,"Aspartate aminotransferase, cytoplasmic",AAT2,"sp|P23542|AATC_YEAST Aspartate aminotransferase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAT2 PE=1 SV=3",P,T30,0.008633477676678561,0.09078669767594925,-0.23546721244263902
P23585,High-affinity glucose transporter HXT2,HXT2,sp|P23585|HXT2_YEAST High-affinity glucose transporter HXT2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXT2 PE=1 SV=1,C,T00,0.9601895231989491,0.9780991379027189,-0.0072466666666666235
P23585,High-affinity glucose transporter HXT2,HXT2,sp|P23585|HXT2_YEAST High-affinity glucose transporter HXT2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXT2 PE=1 SV=1,P,T00,0.1074478620209512,0.2935656068270337,-0.20929613327733454
P23595,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit,PPH22,sp|P23595|PP2A2_YEAST Serine/threonine-protein phosphatase PP2A-2 catalytic subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPH22 PE=1 SV=1,C,T00,0.2148073466718362,0.4017202268529396,0.05553499999999989
P23595,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit,PPH22,sp|P23595|PP2A2_YEAST Serine/threonine-protein phosphatase PP2A-2 catalytic subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPH22 PE=1 SV=1,C,T06,0.4655915840235768,0.6285144857581338,-0.07334333333333354
P23595,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit,PPH22,sp|P23595|PP2A2_YEAST Serine/threonine-protein phosphatase PP2A-2 catalytic subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPH22 PE=1 SV=1,C,T16,0.17386177251050405,0.3586614753458537,-0.2593483333333333
P23595,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit,PPH22,sp|P23595|PP2A2_YEAST Serine/threonine-protein phosphatase PP2A-2 catalytic subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPH22 PE=1 SV=1,C,T30,0.23051917044187867,0.416148906940701,-0.1895783333333333
P23595,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit,PPH22,sp|P23595|PP2A2_YEAST Serine/threonine-protein phosphatase PP2A-2 catalytic subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPH22 PE=1 SV=1,P,T00,0.4655583073648383,0.6285144857581338,-0.02958720921832103
P23595,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit,PPH22,sp|P23595|PP2A2_YEAST Serine/threonine-protein phosphatase PP2A-2 catalytic subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPH22 PE=1 SV=1,P,T06,0.020659912807515026,0.1302766722375202,0.07931263752601847
P23595,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit,PPH22,sp|P23595|PP2A2_YEAST Serine/threonine-protein phosphatase PP2A-2 catalytic subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPH22 PE=1 SV=1,P,T16,0.015312048145991264,0.1148553240084322,0.18140640456308033
P23595,Serine/threonine-protein phosphatase PP2A-2 catalytic subunit,PPH22,sp|P23595|PP2A2_YEAST Serine/threonine-protein phosphatase PP2A-2 catalytic subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPH22 PE=1 SV=1,P,T30,7.430737140357353e-4,0.03979418950422072,0.24886591589428364
P23615,Transcription elongation factor SPT6,SPT6,sp|P23615|SPT6_YEAST Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1,C,T00,0.06435789687276312,0.2316401452306954,-0.11117500000000002
P23615,Transcription elongation factor SPT6,SPT6,sp|P23615|SPT6_YEAST Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1,C,T06,0.01529860516950673,0.1148292959072363,-0.19514166666666655
P23615,Transcription elongation factor SPT6,SPT6,sp|P23615|SPT6_YEAST Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1,C,T16,0.01732842146142586,0.12099420540136892,-0.3139883333333334
P23615,Transcription elongation factor SPT6,SPT6,sp|P23615|SPT6_YEAST Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1,C,T30,0.02546181640924493,0.14463115645586883,-0.2680583333333333
P23615,Transcription elongation factor SPT6,SPT6,sp|P23615|SPT6_YEAST Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1,P,T00,0.7207185816277528,0.8234440410388277,0.03185262869193217
P23615,Transcription elongation factor SPT6,SPT6,sp|P23615|SPT6_YEAST Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1,P,T06,0.8179036307731893,0.8884285287474059,-0.00823729870023715
P23615,Transcription elongation factor SPT6,SPT6,sp|P23615|SPT6_YEAST Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1,P,T16,0.4860525048828317,0.6436352548845226,0.08013682419718371
P23615,Transcription elongation factor SPT6,SPT6,sp|P23615|SPT6_YEAST Transcription elongation factor SPT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT6 PE=1 SV=1,P,T30,0.996626219553451,0.9981796130548809,-5.821314752748608e-4
P23638,Proteasome subunit alpha type-3,PRE9,sp|P23638|PSA3_YEAST Proteasome subunit alpha type-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE9 PE=1 SV=1,C,T00,0.30797088829194175,0.4904388490356502,-0.049483333333333324
P23638,Proteasome subunit alpha type-3,PRE9,sp|P23638|PSA3_YEAST Proteasome subunit alpha type-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE9 PE=1 SV=1,C,T06,0.7444419940996037,0.8399319078944475,-0.026203333333333356
P23638,Proteasome subunit alpha type-3,PRE9,sp|P23638|PSA3_YEAST Proteasome subunit alpha type-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE9 PE=1 SV=1,C,T16,0.26900505669010544,0.4519427087599494,0.18438833333333315
P23638,Proteasome subunit alpha type-3,PRE9,sp|P23638|PSA3_YEAST Proteasome subunit alpha type-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE9 PE=1 SV=1,C,T30,0.06064862714544525,0.22511550385320972,0.15346666666666664
P23638,Proteasome subunit alpha type-3,PRE9,sp|P23638|PSA3_YEAST Proteasome subunit alpha type-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE9 PE=1 SV=1,P,T00,0.1965315964178923,0.38325840158242663,-0.0632033629337283
P23638,Proteasome subunit alpha type-3,PRE9,sp|P23638|PSA3_YEAST Proteasome subunit alpha type-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE9 PE=1 SV=1,P,T06,0.10370474054797683,0.28921324807611576,-0.1539141870624312
P23638,Proteasome subunit alpha type-3,PRE9,sp|P23638|PSA3_YEAST Proteasome subunit alpha type-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE9 PE=1 SV=1,P,T16,0.1093463565370949,0.2961688894773255,-0.08118125343754534
P23638,Proteasome subunit alpha type-3,PRE9,sp|P23638|PSA3_YEAST Proteasome subunit alpha type-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE9 PE=1 SV=1,P,T30,0.8203245983083973,0.8899378515598375,0.019636406406406293
P23639,Proteasome subunit alpha type-2,PRE8,sp|P23639|PSA2_YEAST Proteasome subunit alpha type-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE8 PE=1 SV=1,C,T00,0.8098270138285486,0.8834640962355806,-0.010788333333333178
P23639,Proteasome subunit alpha type-2,PRE8,sp|P23639|PSA2_YEAST Proteasome subunit alpha type-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE8 PE=1 SV=1,C,T06,0.17127217870346714,0.35602597320666557,-0.09839999999999993
P23639,Proteasome subunit alpha type-2,PRE8,sp|P23639|PSA2_YEAST Proteasome subunit alpha type-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE8 PE=1 SV=1,C,T16,0.1621816416394776,0.34681080456357594,-0.11966833333333327
P23639,Proteasome subunit alpha type-2,PRE8,sp|P23639|PSA2_YEAST Proteasome subunit alpha type-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE8 PE=1 SV=1,C,T30,0.03288934280430316,0.1643631219436423,-0.4429749999999999
P23639,Proteasome subunit alpha type-2,PRE8,sp|P23639|PSA2_YEAST Proteasome subunit alpha type-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE8 PE=1 SV=1,P,T00,0.014650017444636846,0.11245353390503243,-0.09156077745618274
P23639,Proteasome subunit alpha type-2,PRE8,sp|P23639|PSA2_YEAST Proteasome subunit alpha type-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE8 PE=1 SV=1,P,T06,0.3944199759012519,0.5696565317088523,-0.03309228390355479
P23639,Proteasome subunit alpha type-2,PRE8,sp|P23639|PSA2_YEAST Proteasome subunit alpha type-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE8 PE=1 SV=1,P,T16,0.9728605220692668,0.984072097674649,0.0013944668602842158
P23639,Proteasome subunit alpha type-2,PRE8,sp|P23639|PSA2_YEAST Proteasome subunit alpha type-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE8 PE=1 SV=1,P,T30,0.42289999311476834,0.5925849483660025,0.07009313667100936
P23641,"Mitochondrial phosphate carrier protein;Mitochondrial phosphate carrier protein, N-terminally processed",MIR1,sp|P23641|MPCP_YEAST Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1,C,T00,0.2497006153193748,0.43442926636253876,-0.18960833333333327
P23641,"Mitochondrial phosphate carrier protein;Mitochondrial phosphate carrier protein, N-terminally processed",MIR1,sp|P23641|MPCP_YEAST Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1,C,T06,0.045656097976574495,0.19462580973797808,-0.774991666666667
P23641,"Mitochondrial phosphate carrier protein;Mitochondrial phosphate carrier protein, N-terminally processed",MIR1,sp|P23641|MPCP_YEAST Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1,C,T16,0.0012885175028933735,0.04665405826513932,-4.148251666666667
P23641,"Mitochondrial phosphate carrier protein;Mitochondrial phosphate carrier protein, N-terminally processed",MIR1,sp|P23641|MPCP_YEAST Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1,C,T30,0.0025732720732692116,0.05906318293473227,-4.073073333333334
P23641,"Mitochondrial phosphate carrier protein;Mitochondrial phosphate carrier protein, N-terminally processed",MIR1,sp|P23641|MPCP_YEAST Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1,P,T00,0.39419891286569736,0.5695027207551284,0.18085348955426428
P23641,"Mitochondrial phosphate carrier protein;Mitochondrial phosphate carrier protein, N-terminally processed",MIR1,sp|P23641|MPCP_YEAST Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1,P,T06,0.6609237655660801,0.7793120483483124,-0.11534658981748325
P23641,"Mitochondrial phosphate carrier protein;Mitochondrial phosphate carrier protein, N-terminally processed",MIR1,sp|P23641|MPCP_YEAST Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1,P,T16,0.5729461369019382,0.7153974328064072,-0.09471607576902952
P23641,"Mitochondrial phosphate carrier protein;Mitochondrial phosphate carrier protein, N-terminally processed",MIR1,sp|P23641|MPCP_YEAST Mitochondrial phosphate carrier protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIR1 PE=1 SV=1,P,T30,0.13157943107749373,0.31622109600065024,-0.2652390171939889
P23642,Mannan polymerase I complex VAN1 subunit,VAN1,sp|P23642|VAN1_YEAST Mannan polymerase I complex VAN1 subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAN1 PE=1 SV=3,C,T00,0.6194472569191547,0.7489568115265302,0.032215000000000105
P23642,Mannan polymerase I complex VAN1 subunit,VAN1,sp|P23642|VAN1_YEAST Mannan polymerase I complex VAN1 subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAN1 PE=1 SV=3,C,T06,0.10229423225842729,0.28755961508833,-0.17371500000000006
P23642,Mannan polymerase I complex VAN1 subunit,VAN1,sp|P23642|VAN1_YEAST Mannan polymerase I complex VAN1 subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAN1 PE=1 SV=3,P,T00,0.1207937885931861,0.3080041805234337,0.08551412677186421
P23644,Mitochondrial import receptor subunit TOM40,TOM40,sp|P23644|TOM40_YEAST Mitochondrial import receptor subunit TOM40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM40 PE=1 SV=1,C,T00,0.012845626392154483,0.10602476149051378,-0.16746666666666676
P23644,Mitochondrial import receptor subunit TOM40,TOM40,sp|P23644|TOM40_YEAST Mitochondrial import receptor subunit TOM40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM40 PE=1 SV=1,C,T06,0.11775381875702043,0.3043361322487841,-0.25370666666666675
P23644,Mitochondrial import receptor subunit TOM40,TOM40,sp|P23644|TOM40_YEAST Mitochondrial import receptor subunit TOM40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM40 PE=1 SV=1,C,T16,0.07596895947971566,0.25052229390116454,-0.19213833333333352
P23644,Mitochondrial import receptor subunit TOM40,TOM40,sp|P23644|TOM40_YEAST Mitochondrial import receptor subunit TOM40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM40 PE=1 SV=1,C,T30,0.2907286084842351,0.47401314883194223,-0.1373333333333333
P23644,Mitochondrial import receptor subunit TOM40,TOM40,sp|P23644|TOM40_YEAST Mitochondrial import receptor subunit TOM40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM40 PE=1 SV=1,P,T00,0.8515657599670686,0.9089578344545126,0.021098933760415384
P23644,Mitochondrial import receptor subunit TOM40,TOM40,sp|P23644|TOM40_YEAST Mitochondrial import receptor subunit TOM40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM40 PE=1 SV=1,P,T06,0.19959840349141966,0.3860417176945475,-0.055243835934135066
P23644,Mitochondrial import receptor subunit TOM40,TOM40,sp|P23644|TOM40_YEAST Mitochondrial import receptor subunit TOM40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM40 PE=1 SV=1,P,T16,0.5488371635969315,0.6958336262177852,0.023073908394820597
P23644,Mitochondrial import receptor subunit TOM40,TOM40,sp|P23644|TOM40_YEAST Mitochondrial import receptor subunit TOM40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM40 PE=1 SV=1,P,T30,0.5768958024955863,0.7181180141051678,0.04748557154898525
P23724,Proteasome subunit beta type-6,PRE7,sp|P23724|PSB6_YEAST Proteasome subunit beta type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE7 PE=1 SV=1,C,T00,0.685051875837702,0.7971386860429813,0.014493333333333247
P23724,Proteasome subunit beta type-6,PRE7,sp|P23724|PSB6_YEAST Proteasome subunit beta type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE7 PE=1 SV=1,C,T06,0.04213872890859889,0.1865379948687457,-0.22269666666666676
P23724,Proteasome subunit beta type-6,PRE7,sp|P23724|PSB6_YEAST Proteasome subunit beta type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE7 PE=1 SV=1,C,T16,0.00405504479769122,0.06832554616347457,-0.5517633333333333
P23724,Proteasome subunit beta type-6,PRE7,sp|P23724|PSB6_YEAST Proteasome subunit beta type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE7 PE=1 SV=1,C,T30,0.005335689677720134,0.07545821521368358,-0.57141
P23724,Proteasome subunit beta type-6,PRE7,sp|P23724|PSB6_YEAST Proteasome subunit beta type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE7 PE=1 SV=1,P,T00,0.5757069326513411,0.7173830934496844,-0.021961614482669756
P23724,Proteasome subunit beta type-6,PRE7,sp|P23724|PSB6_YEAST Proteasome subunit beta type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE7 PE=1 SV=1,P,T06,0.8685496682090516,0.9198768122406094,-0.008666004588764986
P23724,Proteasome subunit beta type-6,PRE7,sp|P23724|PSB6_YEAST Proteasome subunit beta type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE7 PE=1 SV=1,P,T16,0.10608297591480176,0.29175966498307165,0.06236371236900573
