Protein IDs,Protein names,Gene names,Fasta headers,genotype,samplingTime,data,pvalue,qvalue,meanDF,log2FC
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,rim15KO,T00,ratio,0.9762361832702999,1,1.0053285385236275,0.0076670471181657625
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,rim15KO,T06,intensity,0.14898107132847935,0.5357105806694854,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,rim15KO,T06,normed_intensity,0.13065349291055497,0.5027964659322369,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,rim15KO,T16,intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,rim15KO,T16,normed_intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,rim15KO,T30,intensity,0.015255610648067299,0.15497019073072382,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,rim15KO,T30,normed_intensity,3.530530797716588e-4,0.023397501177646596,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T00,intensity,1,1,1,0
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T00,normed_intensity,1,1,1,0
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T00,normed_ratio,0.9807872988078046,1,0.9944932146445341,-0.007966567198958231
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T00,ratio,0.9882647529182618,1,0.9956805753558738,-0.006245109885181974
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T06,intensity,0.14807344747584011,0.5340425409058657,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T06,normed_intensity,0.1161227915937176,0.48566042583307795,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T16,intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T16,normed_intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T30,intensity,6.889187239734362e-5,0.01074836505814484,0,-Inf
P18852,Guanine nucleotide-binding protein subunit gamma,STE18,sp|P18852|GBG_YEAST Guanine nucleotide-binding protein subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE18 PE=1 SV=1,WT,T30,normed_intensity,2.1834040495015351e-4,0.018397379752590218,0,-Inf
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T00,intensity,1,1,1,0
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T00,normed_intensity,1,1,1,0
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T00,normed_ratio,0.3733559066425165,0.7720688514764645,0.8302676069944933,-0.2683516824538068
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T00,ratio,0.3005967228824481,0.770636159755245,0.8265919679314279,-0.27475274990439974
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T06,intensity,0.8167642062703288,1,1.4321813894776954,0.5182142252330368
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T06,normed_intensity,0.9050525052147769,1,1.1982430403891342,0.26092056054920504
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T16,intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T16,normed_intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T30,intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,rim15KO,T30,normed_intensity,0.37390096630005887,0.7720688514764645,0,-Inf
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T00,intensity,1,1,1,0
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T00,normed_intensity,1,1,1,0
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T00,normed_ratio,0.29541492427932825,0.764716856064747,1.2241101097653535,0.2917333355368153
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T00,ratio,0.40811593796023793,0.8039103511378822,1.1951715573047594,0.25721772038868795
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T06,intensity,0.7844085131696282,1,1.5362787086432739,0.6194399706827469
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T06,normed_intensity,0.8582622043185162,1,1.314483280298913,0.39449579156930975
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T16,intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T16,normed_intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T30,intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18888,Transcription regulatory protein SNF6,SNF6,sp|P18888|SNF6_YEAST Transcription regulatory protein SNF6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF6 PE=1 SV=1,WT,T30,normed_intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T00,intensity,1,1,1,0
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T00,normed_intensity,1,1,1,0
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T00,normed_ratio,0.7996225521564326,1,1.0170709824716968,0.024420369939080342
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T00,ratio,0.8466496958581156,1,1.0191562863817256,0.02737530400513944
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T06,intensity,0.45204037991739604,0.8460104070918205,0.8280263456734045,-0.27225142357859233
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T06,normed_intensity,0.9714968463361922,1,1.011016948430799,0.015807182416115183
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T06,normed_ratio,0.04951936420548333,0.2997552694809832,0.7804649647815644,-0.35759422408118896
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T06,ratio,0.022248404321472112,0.19032606477169076,0.6692680134519522,-0.5793440301388839
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T16,intensity,0.06754597748882069,0.3586269976201103,0.2951394177983956,-1.7605314798966303
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T16,normed_intensity,0.003293625711219388,0.06904041391657353,0.5184062529325886,-0.9478449750050427
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T16,normed_ratio,0.5694467477515452,0.948171525837856,1.1689511085087696,0.22521459027419166
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T16,ratio,0.19985908264915464,0.626970105886017,0.6974551564676653,-0.5198276343921333
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T30,intensity,0.05547214256965042,0.32056904398470504,0.3415178437434343,-1.5499671359689655
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T30,normed_intensity,0.0442242263014351,0.2802796748693278,0.476479535545565,-1.0695138421392079
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T30,normed_ratio,0.47588435291109926,0.8688697043919429,1.1938281896317628,0.2555952253786499
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,rim15KO,T30,ratio,0.8122725543402334,1,0.9205266883447254,-0.11946854540948768
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T00,intensity,1,1,1,0
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T00,normed_intensity,1,1,1,0
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T00,normed_ratio,0.8821716624803533,1,0.986153584777438,-0.020115743678079896
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T00,ratio,0.9336634039920992,1,0.9867178431993247,-0.019290496946145267
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T06,intensity,0.10155344356518271,0.4527828252868714,0.7215998872751793,-0.47072898166484517
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T06,normed_intensity,0.07380024225017622,0.37780436721186883,0.645142921641685,-0.632309291711761
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T06,normed_ratio,0.009095068668688748,0.11781019482807453,0.5792294231610524,-0.7877932059151637
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T06,ratio,0.07214233038057186,0.3728752776062463,0.5234494319240082,-0.93387792322552865
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T16,intensity,0.09804641935656315,0.44386610100140955,0.3825355492583799,-1.38633427033529
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T16,normed_intensity,0.02518486669783966,0.20370778546977075,0.5305661280953001,-0.9143955195634182
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T16,normed_ratio,0.024437167020583465,0.2005469555207685,0.5451597877260402,-0.8752489454144502
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T16,ratio,0.02110760488363836,0.18483731348379448,0.3837685231821435,-1.3816917088134346
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T30,intensity,0.11691032723060918,0.48566042583307795,0.48445775475222924,-1.045557228352694
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T30,normed_intensity,0.02101934646542404,0.18434341581800373,0.5719519136378999,-0.8060342361220406
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T30,normed_ratio,0.052190503424341915,0.30927057807762004,0.6032499127848263,-0.7291722930247155
P18899,Stress protein DDR48,DDR48,sp|P18899|DDR48_YEAST Stress protein DDR48 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DDR48 PE=1 SV=4,WT,T30,ratio,0.01846393494932175,0.17204145569836368,0.5416116652701095,-0.8846692827726439
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T00,intensity,1,1,1,0
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T00,normed_intensity,1,1,1,0
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T00,normed_ratio,0.501455913127629,0.8913495924111006,1.0597772752485386,0.08376109718747135
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T00,ratio,0.3841475716988789,0.7809716549172053,1.081206934524746,0.11264267001186323
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T06,intensity,0.13976271248633235,0.5184459821949152,0.2587868106614079,-1.9501640041344805
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T06,normed_intensity,0.29667098977692247,0.7663545728239983,0.4147055179556521,-1.2698408514190045
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T16,intensity,0.1589327245830696,0.5551283912186995,0.2786420699955597,-1.8435149992171724
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T16,normed_intensity,0.27410882995897456,0.7390127558942399,0.3670130571983468,-1.4460967042433766
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T30,intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",rim15KO,T30,normed_intensity,0.37390096630005887,0.7720688514764645,0,-Inf
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T00,intensity,1,1,1,0
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T00,normed_intensity,1,1,1,0
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T00,normed_ratio,0.6506561305998028,1,0.9473607307461092,-0.07801422319183811
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T00,ratio,0.7201369208177204,1,0.9389952294474274,-0.0908102665823507
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T06,intensity,0.3298513421585365,0.7720688514764645,0.40108361265439185,-1.3180250727020635
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T06,normed_intensity,0.223541730047641,0.6676288061976996,0.3188785284268824,-1.64892113738795
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T16,intensity,0.005349494229188348,0.08866942715395322,0.10279920608336124,-3.282098972223475
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T16,normed_intensity,0.03822706067997012,0.2579573475721619,0.12546762769916736,-2.9946129170252282
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T30,intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18900,"Hexaprenyl pyrophosphate synthase, mitochondrial",COQ1,"sp|P18900|COQ1_YEAST Hexaprenyl pyrophosphate synthase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ1 PE=1 SV=1",WT,T30,normed_intensity,0.373900966300059,0.7720688514764645,0,-Inf
P18961,Serine/threonine-protein kinase YPK2/YKR2,YPK2,sp|P18961|YPK2_YEAST Serine/threonine-protein kinase YPK2/YKR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPK2 PE=1 SV=1,rim15KO,T00,intensity,1,1,1,0
